,school_name,category,address,longitude,latitude
642,SUNFLOWER PRESCHOOL @ WEST ROCK PTE LTD,PRESCHOOL,"461,BUKIT BATOK WEST AVENUE 8,MULTI STOREY CAR PARK,650461",103.739721653959,1.35461320218048
1077,SUNFLOWER PRESCHOOL @ WEST TERRA PTE LTD,PRESCHOOL,"451B,BUKIT BATOK WEST AVENUE 6,WEST TERRA @ BUKIT BATOK,652451",103.743414725495,1.35248381356888
1082,SUNFLOWER PRESCHOOL @ YISHUN PTE LTD,PRESCHOOL,"513,YISHUN STREET 51,#01-07,SARACA BREEZE @ YISHUN,760513",103.844251717032,1.41600486949205
1085,SUNFLOWER PRESCHOOL PTE. LTD.,PRESCHOOL,"745,BEDOK RESERVOIR ROAD,#02-3015,470745",103.921741211998,1.33737622539858
1678,SUNFLOWER PRESCHOOL@SIGLAP PTE LTD,PRESCHOOL,"5,JALAN LANA,NIL,419037",103.918996766787,1.32364735127519
331,SUNFLOWER TINKLELAND PRIVATE LIMITED,PRESCHOOL,"33,UBI AVE 3,#01-69,VERTEX,408868",103.894107723466,1.33292970284989
5,SUNLIFE EDUCARE PTE LTD,PRESCHOOL,"61,KAKI BUKIT AVENUE 1,#06-26,SHUN LI INDUSTRIAL PARK,417943",103.910663762094,1.33668906305605
1241,SUNNY BUNNY MONTESSORI PTE. LTD.,PRESCHOOL,"3,ANG MO KIO STREET 62,#01-65,LINK@AMK,569139",103.844716408408,1.38654032722797
1652,SUNSHINE KIDS CARE CENTRE @ TAMPINES PTE. LTD.,PRESCHOOL,"519A,TAMPINES CENTRAL 8,#01-11,521519",103.940381600354,1.35727594461393
1119,SUNSHINE KIDS CARE CENTRE PTE. LTD.,PRESCHOOL,"101B,PUNGGOL FIELD,#01-476,822101",103.906436071245,1.39784715104396
1427,SUNSHINE KIDS EDUCARE PRIVATE LIMITED,PRESCHOOL,"321,HOUGANG AVENUE 5,#01-38,530321",103.898278016767,1.36710131174973
1472,SUNSHINE KIDS LEARNING HAVEN @TAMPINES PTE LTD,PRESCHOOL,"493E,TAMPINES STREET 43,#01-334,524493",103.952012448684,1.36265958374201
1403,SUNSHINE KIDS PRESCHOOL @WOODLANDS PTE LTD,PRESCHOOL,"795,WOODLANDS DR 72,#01-01,730795",103.804146233239,1.44282035100621
1104,SUPER TALENT CHILDCARE LTD,PRESCHOOL,"122,PAYA LEBAR WAY,#01-2903,381122",103.882463203575,1.32260037517198
1106,SUPER TALENT CHILDCARE LTD,PRESCHOOL,"218,ANG MO KIO AVENUE 1,#01-925,560218",103.841742478489,1.36511908595886
1109,SUPER TALENT CHILDCARE LTD,PRESCHOOL,"93,PAYA LEBAR WAY,#01-3039,370093",103.888103196257,1.32273476922747
1110,SUPER TALENT CHILDCARE LTD,PRESCHOOL,"18,JALAN MEMBINA,#03-0102,TIONG BAHRU COURT,164018",103.826785448095,1.28569742883225
1695,SUPERGENIUS PRESCHOOL HBB PTE. LTD.,PRESCHOOL,"11,BEDOK NORTH STREET 1,#01-01,HEARTBEAT @ BEDOK,469662",103.931806159881,1.32662388643563
1452,SUPERGENIUS PRESCHOOL OASIS PTE. LTD.,PRESCHOOL,"681,PUNGGOL DRIVE,#05-01,820681",103.913215101343,1.40278015725693
1518,SUPERLAND INTERNATIONAL PRE-SCHOOL PTE LTD,PRESCHOOL,"56,TANGLIN ROAD,#02-01,TANGLIN DELIVERY BASE,247964",103.82296294094,1.30561166483047
369,SUPERLAND MONTESSORI PRE-SCHOOL PTE. LTD.,PRESCHOOL,"568,GANGES AVENUE,#02-102,160568",103.831035210088,1.28991402621127
1520,SUPERLAND PRE-SCHOOL (100 AM),PRESCHOOL,"100,TRAS STREET,#05-02,100 AM,079027",103.852535916404,1.29684825480832
1517,SUPERLAND PRE-SCHOOL (BT) PTE. LTD.,PRESCHOOL,"8,WOODLANDS SQUARE,#02-17,WOODS SQUARE,737713",103.785365472646,1.43475811538242
1121,SUPERLAND PRE-SCHOOL (BT2) PTE LTD,PRESCHOOL,"911,BUKIT TIMAH ROAD,#01-01,TAN CHONG MOTOR CENTRE,589622",103.788798898908,1.33329924066603
1505,SUPERLAND PRE-SCHOOL (BUKIT CANBERRA),PRESCHOOL,"21,CANBERRA LINK,#03-01,BUKIT CANBERRA,756973",103.82276363189,1.44826336410158
393,SUPERLAND PRE-SCHOOL (HOLLAND) PTE. LTD.,PRESCHOOL,"7,HOLLAND VILLAGE WAY LOBBY B,#05-01,ONE HOLLAND VILLAGE,275748",103.794145546471,1.31104916811064
1504,SUPERLAND PRE-SCHOOL (JURONG EAST) PTE. LTD.,PRESCHOOL,"1,VENTURE AVENUE,#02-03,PERENNIAL BUSINESS CITY,608521",103.744881694882,1.33186505450509
1691,SUPERLAND PRE-SCHOOL (PL) PTE. LTD.,PRESCHOOL,"10,EUNOS ROAD 8,#01-208,SINGAPORE POST CENTRE,408600",103.894482925602,1.31893132637472
1052,SUPERLAND PRE-SCHOOL (RMCC) PTE LTD,PRESCHOOL,"51,TELOK BLANGAH CRESCENT,#02-02,RADIN MAS COMMUNITY CLUB,098917",103.852535916404,1.29684825480832
1690,SUPERLAND PRE-SCHOOL (RV) PTE. LTD.,PRESCHOOL,"336,RIVER VALLEY ROAD,#1-3-01,336 RIVER VALLEY,238366",103.838506457383,1.29610970657652
1503,SUPERLAND PRE-SCHOOL (TBCC) PTE. LTD.,PRESCHOOL,"67A,EU CHIN STREET,#02TIONG BAHRU COMMUNITY CENTRE,169715",103.83188270636,1.28345252523339
1692,SUPERLAND PRE-SCHOOL (UE SQUARE) PTE. LTD.,PRESCHOOL,"81A,CLEMENCEAU AVENUE,#04-15,UE SQUARE,239918",103.842807535906,1.29211031422764
1513,SUPERLAND PRE-SCHOOL @ KACC,PRESCHOOL,"28A,KRETA AYER ROAD,#01-04,KRETA AYER COMMUNITY CLUB,088995",103.852535916404,1.29684825480832
1172,SWALLOWS AND AMAZONS KINDERGARTEN,PRESCHOOL,"39,LINDEN DRIVE,RAFFLES PARK,288712",103.801672365491,1.33238993216703
1289,SWEETLANDS CHILDCARE CLEMENTI 607 PTE. LTD.,PRESCHOOL,"607,CLEMENTI WEST STREET 1,#01-56,120607",103.76785339614,1.30423592481834
1288,SWEETLANDS CHILDCARE FARRER RD 6 PTE. LTD.,PRESCHOOL,"6,FARRER ROAD,#01-72,260006",103.808057179008,1.31731971195622
1607,SWEETLANDS CHILDCARE JE 316 PTE. LTD.,PRESCHOOL,"316,JURONG EAST ST 32,#01-289,600316",103.732079814028,1.34600652715087
1812,SWEETLANDS CHILDCARE JW 484 PTE. LTD.,PRESCHOOL,"484,JURONG WEST AVENUE 1,#01-93,640484",103.726357754906,1.34820888556575
1871,SWEETLANDS CHILDCARE PUNGGOL 612 PTE. LTD.,PRESCHOOL,"612,PUNGGOL DRIVE,#01-07,MULTI STOREY CAR PARK,820612",103.908665597491,1.40461003085618
1843,SWEETLANDS CHILDCARE WOODLANDS 608 PTE. LTD.,PRESCHOOL,"608,WOODLANDS RING ROAD,#01-237,730608",103.796496127558,1.43621968262254
374,SWEETLANDS CHILDCARE WOODLANDS 643 PTE. LTD.,PRESCHOOL,"643,WOODLANDS RING ROAD,#01-42,730643",103.801568874084,1.437696282095
1556,SWEETLANDS CHILDCARE WOODLANDS 886C PTE. LTD.,PRESCHOOL,"886C,WOODLANDS DRIVE 50,#01-553,733886",103.794135764157,1.43773146039956
1770,SWEETLANDS CHILDCARE WOODLANDS 896B PTE. LTD.,PRESCHOOL,"896B,WOODLANDS DRIVE 50,#01-108,731896",103.792568796601,1.43692442499246
1861,SWEETLANDS CHILDCARE WOODLANDS @ ACE THE PLACE PTE. LTD.,PRESCHOOL,"120,WOODLANDS AVENUE 1,#03-01,ACE THE PLACE COMMUNITY CLUB,739069",103.792240767626,1.42749278954365
1587,SWEETLANDS CHILDCARE YISHUN 458 PTE. LTD.,PRESCHOOL,"458,YISHUN AVENUE 11,#01-742,760458",103.846207771514,1.42066731724757
181,THE CHINESE KINDERGARTEN PRESCHOOL,PRESCHOOL,"256,OUTRAM ROAD,#03169053",103.835938248496,1.2857514128117
1858,THE ELITE BABY,PRESCHOOL,"81,TAGORE LANE,#01-23,TAG A,787502",103.829170506669,1.38714165635526
1867,THE ELITE BABY,PRESCHOOL,"21,WOODLANDS CLOSE,#01-15,PRIMZ BIZHUB,737854",103.804760536879,1.43502365592364
74,THE GARDNER BILINGUAL PRESCHOOL PTE LTD,PRESCHOOL,"321,ALEXANDRA ROAD,#03-11,ALEXANDRA CENTRAL,159971",103.805283367958,1.28728320930592
1534,THE GARDNER PRESCHOOL,PRESCHOOL,"55,LORONG L TELOK KURAU,#03-57,BRIGHT CENTRE,425500",103.910557235164,1.3118205086709
1326,THE GLITTER RAINBOW SKOOL PTE. LTD.,PRESCHOOL,"2,YISHUN INDUSTRIAL STREET 1,#01-08,NORTH POINT BIZHUB,768159",103.843001218512,1.43625253850615
1510,THE GRANGE INTERNATIONAL PRESCHOOL,PRESCHOOL,"449,YIO CHU KANG ROAD,805946",103.854010727913,1.39049673555442
252,THE KIDS' INN,PRESCHOOL,"11,LORONG 37 GEYLANG,#02-00,387908",103.889448079778,1.31598945461254
253,THE KIDS' INN JOO CHIAT PTE LTD,PRESCHOOL,"98,JOO CHIAT ROAD ,#02-01,427392",103.898749645821,1.31413661326788
1327,THE KIDZ ZONE PTE LTD,PRESCHOOL,"1D,CANTONMENT ROAD,#03-37,PINNACLE@DUXTON, THE,085401",103.852535916404,1.29684825480832
1849,THE LITTLE CHAMPIONS (TLC) PTE. LTD.,PRESCHOOL,"110,LORONG 23 GEYLANG,#01-11,VICTORY CENTRE,388410",103.881336904053,1.31826224575141
1000,THE LITTLE HOUSE (MONTESSORI) PTE LTD,PRESCHOOL,"6,JALAN KERIA,#00-00,MAYFAIR PARK,588534",103.782401339527,1.34050988109959
916,THE LITTLE SKOOL- HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"1,PASIR RIS CLOSE,#03-113,E!HUB@DOWNTOWN EAST,519599",103.95514122442,1.3766980678365
35,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"80,JURONG EAST STREET 21,#03-02,DEVAN NAIR INSTITUTE,609607",103.744636416564,1.33590457626914
42,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"300,TAMPINES AVENUE 5,#04-02,NTUC INCOME TAMPINES JUNCTION,529653",103.941943293971,1.3523360160745
399,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"2,ALEXANDRA ROAD,#01-03A,DELTA HOUSE,159919",103.825340807968,1.29102791800182
488,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"00,HOSPITAL BOULEVARD,#05-01,OUTRAM COMMUNITY HOSPITAL,168582",103.835624220901,1.27754387747302
489,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"21,TAMPINES AVENUE 1,#01-87,TEMASEK POLYTECHNIC,529757",103.934225254191,1.3452917235724
490,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"229,MOUNTBATTEN ROAD,#02-18,MOUNTBATTEN SQUARE,398007",103.881270808518,1.30746518723646
492,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"101B,CLEMENTI ROAD,129798",103.768997541346,1.30139111071693
493,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"535,CLEMENTI ROAD,#03BLK 52 NGEE ANN POLYTECHNIC,599489",103.776852582576,1.33587693081627
494,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"5,TAMPINES CENTRAL 1,#04-03,TAMPINES PLAZA 2,529541",103.942688326666,1.35316637447594
496,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"170,GHIM MOH ROAD,ULU PANDAN COMMUNITY CENTRE,279621",103.789581047341,1.31205215005861
653,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"65,CHULIA STREET,#02-02,OCBC CENTRE,049513",103.852535916404,1.29684825480832
1231,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"99,BUKIT TIMAH ROAD,#01-01,ALFA CENTRE,229835",103.847078807577,1.30737958412843
1532,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"1,ORCHID CLUB ROAD,ORCHID COUNTRY CLUB,769162",103.844186136559,1.4110553473838
1743,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"2,YISHUN CENTRAL 2,#05-01,YISHUN COMMUNITY HOSPITAL,768024",103.837242211173,1.4237674572872
1745,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"512,THOMSON ROAD,#05-00,MCYS BUILDING,298136",103.839419152563,1.33365024539466
1746,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"1,NORTH BUONA VISTA DRIVE,#04-01,MOE BUILDING,138675",103.790687650031,1.30546692965503
1747,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,PRESCHOOL,"378,ALEXANDRA ROAD,ALEXANDRA HOSPITAL,159964",103.800180925466,1.28548113039313
495,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE. LTD.,PRESCHOOL,"1,MARINA BOULEVARD,#B1-01,ONE MARINA BOULEVARD,018989",103.852535916404,1.29684825480832
1410,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE. LTD.,PRESCHOOL,"9,WOODLANDS AVENUE 9,#01-01,REPUBLIC POLYTECHNIC,738964",103.783228720741,1.44627225348279
96,THE MONTESSORI PLAYROOM KINDERGARTEN,PRESCHOOL,"806,HOUGANG CENTRAL,#04-144,530806",103.894100080287,1.37107840264494
487,THE MORAL CHILDCARE CENTRE,PRESCHOOL,"415,BUKIT BATOK WEST, AVENUE 4,#01-264,650415",103.746610701623,1.36326877890118
1856,THE MORAL CHILDCARE CENTRE,PRESCHOOL,"407,SERANGOON AVENUE 1,#01-81,550407",103.872968182223,1.34718613034606
1032,THE ORANGE ACADEMY (TAMPINES) PTE LTD,PRESCHOOL,"10,TAMPINES CENTRAL 1,#05-20,TAMPINES ONE,529536",103.945071748027,1.35425637962115
1362,THE ORANGE ACADEMY (TAMPINES) PTE LTD,PRESCHOOL,"2,TAMPINES CENTRAL 5,#04-08,CENTURY SQUARE,529509",103.943812302253,1.35236829566862
1284,THE ORANGE ACADEMY (YISHUN) PTE LTD,PRESCHOOL,"1,NORTHPOINT DRIVE,#02-186,NORTHPOINT CITY,768019",103.836324536111,1.42875460572994
1363,THE ORANGE ACADEMY PTE. LTD.,PRESCHOOL,"298,TIONG BAHRU ROAD,#03-01,CENTRAL PLAZA,168730",103.828093503404,1.28629937187776
116,THE ORANGE TREE (CCK) PTE. LTD.,PRESCHOOL,"10,CHOA CHU KANG ROAD,#02-01,BUKIT PANJANG DELIVERY BASE,689379",103.759214387979,1.37926976844008
1364,THE ORANGE TREE (RV) PTE LTD,PRESCHOOL,"58,KIM YAM ROAD,#03-01,NEW BAHRU,239359",103.839650939705,1.2928804188083
1803,THE PREPARATORY PLACE,PRESCHOOL,"40/42,FERNHILL ROAD,259101",103.824251708848,1.31413877201261
1442,THE SCHOOLHOUSE ALEXANDRA,PRESCHOOL,"2,ALEXANDRA ROAD,#4-00,DELTA HOUSE,159919",103.825340807968,1.29102791800182
1444,THE SCHOOLHOUSE ANG MO KIO (THE GRASSROOTS' CLUB),PRESCHOOL,"190,ANG MO KIO AVENUE 8,#01-04,THE GRASSROOTS CLUB,568046",103.846551926692,1.38073719111432
1063,THE SCHOOLHOUSE AROOZOO,PRESCHOOL,"19,AROOZOO AVENUE,PAYA LEBAR SWIMMING COMPLEX,539830",103.883273537424,1.35498904828675
1111,THE SCHOOLHOUSE BUCKLEY,PRESCHOOL,"7,BUCKLEY ROAD,309763",103.839896397053,1.31763329946712
1138,THE SCHOOLHOUSE CLAYMORE,PRESCHOOL,"11,CLAYMORE ROAD,229541",103.829785235353,1.30839392222001
1163,THE SCHOOLHOUSE DOVER,PRESCHOOL,"131,DOVER ROAD,139659",103.779206327383,1.30415613270506
1192,THE SCHOOLHOUSE GENTLE ROAD,PRESCHOOL,"12,GENTLE ROAD,309198",103.840793907045,1.32013076462027
1436,THE SCHOOLHOUSE KATONG,PRESCHOOL,"26,STILL ROAD SOUTH,423935",103.909282160943,1.30629638002684
378,THE SCHOOLHOUSE KOVAN,PRESCHOOL,"755,UPPER SERANGOON ROAD,534625",103.878038099762,1.35442698124885
1102,THE SCHOOLHOUSE MOUNT EMILY,PRESCHOOL,"19,UPPER WILKIE ROAD,228126",103.848082058595,1.30394063797865
1448,THE SCHOOLHOUSE RIDGEWOOD,PRESCHOOL,"61A,MOUNT SINAI DRIVE,277114",103.778897935785,1.31819883161007
1226,THE SCHOOLHOUSE RIVER VALLEY,PRESCHOOL,"1,KIM SENG PROMENADE,#02-132,GREAT WORLD CITY,237994",103.831757911057,1.29380235105066
329,THE SCHOOLHOUSE SEMBAWANG (SEMBAWANG COUNTRY CLUB),PRESCHOOL,"249,SEMBAWANG ROAD,SEMBAWANG COUNTRY CLUB,758352",103.815972873391,1.41694199222222
1189,THE SCHOOLHOUSE WEST COAST,PRESCHOOL,"21,WEST COAST ROAD,127309",103.766675957127,1.293261716615
1366,THE SHERMAN PRESCHOOL,PRESCHOOL,"9,SOUTH BUONA VISTA ROAD,NIL,118141",103.78625956187,1.28013029232542
485,THE SPARK PLAYHOUSE PTE LTD,PRESCHOOL,"406,HOUGANG AVENUE 10,#01-1124,530406",103.896187663804,1.3736394979687
112,THE STARRY WAY PRESCHOOL,PRESCHOOL,"45,MACPHERSON ROAD,#01-01,SENNETT ESTATE,348469",103.870310687487,1.32865622154442
344,THE SUNBIRD CHILD DEVELOPMENT CENTRE PTE LTD,PRESCHOOL,"122A,SENGKANG EAST WAY,#01-49,541122",103.906024040147,1.38661451456829
1291,TINKERLAND PRIVATE LIMITED,PRESCHOOL,"91,JALAN PARI BURONG,PICARDY GARDEN,488730",103.946416978073,1.33406874545945
39,TOA PAYOH METHODIST PRESCHOOL,PRESCHOOL,"480,LORONG 2 TOA PAYOH,#02-17,TOA PAYOH METHODIST CHURCH,319641",103.846468752144,1.33401926631981
429,TOTS N TOYS PTE LTD,PRESCHOOL,"16,BOON LAY WAY ,#01-40,TRADEHUB 21,609965",103.754854443191,1.32820249761541
15,TOTS TOWN PRESCHOOL @ SEMBAWANG,PRESCHOOL,"480,SEMBAWANG DRIVE,#01-455,750480",103.815168664829,1.45220212566522
1229,TOUCH COMMUNITY SERVICES LIMITED,PRESCHOOL,"333,CLEMENTI AVENUE 2,#01-86,120333",103.767498748964,1.31518419506769
1768,TOUCH COMMUNITY SERVICES LIMITED,PRESCHOOL,"606,HOUGANG AVENUE 4,#01-167,530606",103.885941015073,1.3706773440242
1492,TPBC KINDERGARTEN,PRESCHOOL,"20,LORONG AH SOO,#02THE PEOPLE'S BIBLE CHURCH,536698",103.880459926161,1.35062196483141
1278,TREHAUS PTE LTD,PRESCHOOL,"109,NORTH BRIDGE ROAD,#07-21,FUNAN,179097",103.849924781238,1.29109531029255
1872,TUNG LING PRESCHOOL,PRESCHOOL,"145,MARINE PARADE ROAD,CHURCH OF SINGAPORE,449274",103.906387801033,1.30450202170227
1543,TWINKLEKIDZ @ BENDEMEER PTE. LTD.,PRESCHOOL,"80,BENDEMEER ROAD,#01-07,HYFLUX INNOVATION CENTRE,339949",103.863109192276,1.31691578544271
1766,TWINKLEKIDZ ACADEMY PTE. LTD.,PRESCHOOL,"118,FIDELIO STREET,OPERA ESTATE,458493",103.921356987677,1.319768568322
1687,TWINKLEKIDZ INTERNATIONAL SCHOOLHOUSE PTE LTD,PRESCHOOL,"1,CHANGI BUSINESS PARK CRESCENT,#01-01,PLAZA 8,486025",103.965411905521,1.33360158623326
339,TWINKLEKIDZ PLAYHOUSE PTE. LTD.,PRESCHOOL,"11,LORONG 3 TOA PAYOH,#01-18,JACKSON SQUARE,319579",103.848494462701,1.33735130750324
407,TZU CHI GREAT LOVE PRESCHOOL (SENGKANG),PRESCHOOL,"430D,FERNVALE LINK,#01-245,794430",103.878003319945,1.3948267807044
406,TZU CHI GREAT LOVE PRESCHOOL (TOA PAYOH),PRESCHOOL,"200,LORONG 2 TOA PAYOH,#01-04,TOA PAYOH WEST COMMUNITY CLUB,319642",103.845105800139,1.33522124979435
51,TZU CHI GREAT LOVE PRESCHOOL (YISHUN),PRESCHOOL,"703,YISHUN AVENUE 5,#01-270,760703",103.828851112708,1.42958489778701
1656,UNITED WORLD PRESCHOOL PTE. LTD.,PRESCHOOL,"112,EAST COAST ROAD,#03-09,112 KATONG,428802",103.905046110228,1.30520653617341
211,URBAN KIDS CHILDCARE PTE LTD,PRESCHOOL,"7,GAMBAS CRESCENT,#01-39,ARK@GAMBAS,757087",103.812834544627,1.44485765403794
400,WAT PATTHAR EDUCARE CENTRE,PRESCHOOL,"664,WOODLANDS RING ROAD,#01-206,730664",103.797798851368,1.43619845734491
1757,WCHESTER PRESCHOOLERS PTE LTD,PRESCHOOL,"1,KAY SIANG ROAD,#01-01,248922",103.815564059488,1.29602160157967
1221,WHARTON EASTCOAST PTE. LTD.,PRESCHOOL,"791A,UPPER EAST COAST ROAD,466601",103.953844646678,1.31975535533034
1417,WHARTON PRESCHOOL @ ADMIRALTY,PRESCHOOL,"8,ADMIRALTY STREET,#01-13,ADMIRAX,757438",103.815790890489,1.4621340116163
1247,WHARTON PRESCHOOL PTE. LTD.,PRESCHOOL,"15,SERANGOON NORTH AVENUE 5,#04-00,POPULAR HQ,554360",103.870647299542,1.37598331035084
1516,WHIZ KIDS MONTESSORI @HOUGANG PTE LTD,PRESCHOOL,"539,HOUGANG STREET 52,#01-54,530539",103.890382070653,1.37748508098977
1515,WHIZ KIDS MONTESSORI PTE. LTD.,PRESCHOOL,"122D,RIVERVALE DRIVE,#01-452,544122",103.905723021788,1.38709611224694
1641,WHIZLAND MONTESSORI PTE. LTD.,PRESCHOOL,"151,JALAN TECK WHYE,#01-21,680151",103.757251128701,1.37841061448898
138,WISDOM STAR PRESCHOOL @ LE QUEST PTE LTD,PRESCHOOL,"8,BUKIT BATOK STREET 41,#03-18,LE QUEST,657993",103.741594327509,1.35582936982069
170,YASMINE @ FRANKEL EARLY LEARNING CENTRE,PRESCHOOL,"38,CHAI CHEE AVENUE,#01-203,461038",103.925824304731,1.32592470872423
1378,YMCA CHILD DEVELOPMENT @ BUKIT BATOK,PRESCHOOL,"225,BUKIT BATOK CENTRAL,#01-89,650225",103.752607744553,1.34849607451431
1115,YMCA CHILD DEVELOPMENT CENTRE,PRESCHOOL,"510,JELAPANG ROAD,#01-68,670510",103.768982944262,1.38758897243469
91,YMCA CHILD DEVELOPMENT CENTRE @ TOA PAYOH,PRESCHOOL,"44,LORONG 5 TOA PAYOH,#01-117,310044",103.854043122839,1.33623149606503
1211,YMCA CHILD DEVELOPMENT CENTRE @ WOODLANDS,PRESCHOOL,"171,WOODLANDS STREET 11,#01-55,730171",103.776526806695,1.43397497861501
1610,YORK INFANT AND EARLY YEARS,PRESCHOOL,"54,CASHEW ROAD,#02-02/03,CASHEW PARK CONDOMINIUM,679637",103.767511664817,1.37063058553479
1593,YORK INFANT AND EARLY YEARS (CHOA CHU KANG),PRESCHOOL,"192,CHOA CHU KANG AVENUE 1,COMFORT GARDEN,689467",103.745054154263,1.37682889281509
1609,YORK INFANT RIVER VALLEY,PRESCHOOL,"317,OUTRAM ROAD,#02-40,CONCORDE SHOPPING CENTRE,169075",103.834206802698,1.28888605616528
196,YUQUAN PRESCHOOL @GUILLEMARD,PRESCHOOL,"231,MOUNTBATTEN ROAD,#01-02,MOUNTBATTEN CENTRE BLK G,397999",103.880834672978,1.30809319628825
933,ZEE JUNIORS,PRESCHOOL,"722,DUNMAN ROAD,439235",103.899035307875,1.30923726736182
932,ZEE LEARNING COVE,PRESCHOOL,"196,WEST COAST ROAD,127375",103.761418009387,1.30868993492101
859,ZEE SCHOOLHOUSE PTE LTD,PRESCHOOL,"23,WAREHAM ROAD,436788",103.893028962091,1.30759466489691
224,ZION BISHAN KINDERCARE LTD,PRESCHOOL,"4,BISHAN STREET 13,ZION BISHAN BIBLE PRESBYTERIAN CHURCH,579792",103.854878350304,1.34709066707058
248,ZULFA KINDERGARTEN @ CHOA CHU KANG PTE LTD,PRESCHOOL,"445,CHOA CHU KANG AVENUE 4,#01-307,680445",103.736662612875,1.38170883113996
251,ZULFA KINDERGARTEN @ JURONG WEST,PRESCHOOL,"717,JURONG WEST STREET 71,#B1-107,640717",103.697479925355,1.34300945708877
249,ZULFA KINDERGARTEN @ PASIR RIS PTE LTD,PRESCHOOL,"626,PASIR RIS DRIVE 3,#01-302,510626",103.940918757392,1.37980085474172
250,ZULFA KINDERGARTEN @ SEMBAWANG MART PTE LTD,PRESCHOOL,"511,CANBERRA ROAD,#02-01,SEMBAWANG MART,750511",103.819543348113,1.45384518789713
1912,ADMIRALTY PRIMARY SCHOOL,PRIMARY,11   WOODLANDS CIRCLE,103.800040119743,1.4426347903311
1914,AHMAD IBRAHIM PRIMARY SCHOOL,PRIMARY,10   YISHUN STREET 11,103.832942401086,1.43315271543517
1916,AI TONG SCHOOL,PRIMARY,100  BRIGHT HILL DRIVE,103.833020333986,1.3605834338904
1917,ALEXANDRA PRIMARY SCHOOL,PRIMARY,2A   PRINCE CHARLES CRESCENT,103.824424680531,1.29133439161334
1918,ANCHOR GREEN PRIMARY SCHOOL,PRIMARY,31   ANCHORVALE DRIVE,103.887165375933,1.39036998654612
1919,ANDERSON PRIMARY SCHOOL,PRIMARY,19   ANG MO KIO AVE 9,103.841411716006,1.38419941907925
1922,ANG MO KIO PRIMARY SCHOOL,PRIMARY,20   ANG MO KIO AVENUE 3,103.839630858752,1.36932176584608
1928,ANGLO-CHINESE SCHOOL (JUNIOR),PRIMARY,16   WINSTEDT ROAD,103.840950265464,1.30935041274966
1929,ANGLO-CHINESE SCHOOL (PRIMARY),PRIMARY,50   BARKER ROAD,103.835609732354,1.31837054523521
1930,ANGSANA PRIMARY SCHOOL,PRIMARY,3    TAMPINES STREET 22,103.951482746538,1.34828400809545
1934,BEACON PRIMARY SCHOOL,PRIMARY,36   BUKIT PANJANG RING ROAD,103.773632022975,1.38394936211823
1936,BEDOK GREEN PRIMARY SCHOOL,PRIMARY,1    BEDOK SOUTH AVE 2,103.937878976352,1.32344593287992
1940,BENDEMEER PRIMARY SCHOOL,PRIMARY,91   BENDEMEER ROAD,103.865404167629,1.32181250780475
1942,BLANGAH RISE PRIMARY SCHOOL,PRIMARY,91   TELOK BLANGAH HEIGHTS,103.808628535239,1.27612047924037
1943,BOON LAY GARDEN PRIMARY SCHOOL,PRIMARY,20   BOON LAY DRIVE,103.712858381937,1.34284013791617
1950,BUKIT PANJANG PRIMARY SCHOOL,PRIMARY,109  CASHEW ROAD,103.769417337654,1.37350089986584
1951,BUKIT TIMAH PRIMARY SCHOOL,PRIMARY,111  LORONG KISMIS,103.766855344779,1.3377498622588
1952,BUKIT VIEW PRIMARY SCHOOL,PRIMARY,18   BUKIT BATOK STREET 21,103.75366641455,1.34586054788695
1954,CANBERRA PRIMARY SCHOOL,PRIMARY,21   ADMIRALTY DRIVE,103.815858858929,1.45125024371543
1956,CANOSSA CATHOLIC PRIMARY SCHOOL,PRIMARY,1    SALLIM ROAD,103.882227964852,1.32664424544839
1957,CANTONMENT PRIMARY SCHOOL,PRIMARY,1    CANTONMENT CLOSE,103.852535916404,1.29684825480832
